message,severity,attributes,tags,timestamp
    utility.execute(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867577204Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/__init__.py"", line 436, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867580138Z
    self.fetch_command(subcommand).run_from_argv(self.argv),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867583377Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 412, in run_from_argv",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867586606Z
"    self.execute(*args, **cmd_options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867589574Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 458, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867592337Z
"    output = self.handle(*args, **options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867595775Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.867598609Z
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869131907Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/commands/migrate.py"", line 117, in handle",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869137636Z
"    executor = MigrationExecutor(connection, self.migration_progress_callback)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869141108Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869145015Z
^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869148916Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/executor.py"", line 18, in __init__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869152943Z
    self.loader = MigrationLoader(self.connection),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869156624Z
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869160029Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/loader.py"", line 58, in __init__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869163627Z
    self.build_graph(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869167372Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/loader.py"", line 235, in build_graph",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.869171244Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/recorder.py"", line 57, in has_table",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870755263Z
    self.applied_migrations = recorder.applied_migrations(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870755281Z
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870760494Z
    with self.connection.cursor() as cursor:,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870760726Z
^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870764728Z
         ^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870765222Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/recorder.py"", line 81, in applied_migrations",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870768863Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870769612Z
    if self.has_table():,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870772823Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870773809Z
       ^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.870777840Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872276548Z
    self.connect(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872279674Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 330, in cursor",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872282228Z
    return self._cursor(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872289251Z
           ^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872298026Z
    with self.wrap_database_errors:,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872301649Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 306, in _cursor",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872303408Z
         ^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872308659Z
    self.ensure_connection(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872308972Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/utils.py"", line 91, in __exit__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872313345Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872316732Z
    raise dj_exc_value.with_traceback(traceback) from exc_value,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872320980Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872323663Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 289, in ensure_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872327167Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872329245Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 288, in ensure_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.872332372Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.873752127Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.873755347Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.873758029Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 270, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.873760725Z
    self.connection = self.get_new_connection(conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.873763748Z
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:36.873766856Z
